zip,irs_estimated_population,,
23356,1470,,
23357,670,,
23358,41,,
23359,490,,
23389,124,,
23395,610,,
23396,0,,
23397,0,,
23398,281,,
23399,0,,
23401,372,,
23404,116,,
23405,860,,
23407,551,,
23408,115,,
23409,67,,
23410,1850,,
23412,68,,
23413,1040,,
23414,407,,
23415,1450,,
23416,440,,
23417,3030,,
23418,1370,,
23419,0,,
23420,1760,,
23421,3290,,
23422,522,,
23423,269,,
23424,222,,
23426,166,,
23427,237,,
23429,0,,
23430,17650,,
23431,465,,
23432,1530,,
23433,1330,,
23434,45800,,
23435,30760,,
23436,910,,
23437,4230,,
23438,1730,,
23439,1016,,
23440,512,,
23441,555,,
23442,780,,
23443,194,,
23450,851,,
23451,38550,,
23452,52490,,
23453,33040,,
23454,52930,,
23455,44330,,
23456,57440,,
23457,4520,,
23458,155,,
23459,589,,
23460,865,,
23461,282,,
23462,58070,,
23463,57,,
23464,67950,,
23465,74,,
23466,604,,
23467,508,,
23471,824,,
23479,0,,
23480,372,,
23482,0,,
23483,80,,
23486,227,,
23487,5930,,
23488,200,,
23501,893,,
23502,17250,,
23503,25090,,
23504,15550,,
23505,22380,,
23506,0,,
23507,4760,,
23508,12420,,
23509,11090,,
23510,6080,,
23511,1600,,
23512,33,,
23513,25010,,
23514,242,,
23515,59,,
23517,4240,,
23518,27030,,
23519,0,,
23520,0,,
23521,1005,,
23523,6340,,
23529,14,,
23541,408,,
23551,151,,
23601,22000,,
23602,36630,,
23603,3020,,
23604,3140,,
23605,11590,,
23606,23490,,
23607,16670,,
23608,39010,,
23609,526,,
23612,163,,
23628,0,,
23630,0,,
23651,440,,
23661,11960,,
23662,12020,,
23663,11360,,
23664,8920,,
23665,4980,,
23666,46320,,
23667,48,,
23668,55,,
23669,34200,,
23670,338,,
23681,0,,
23690,3250,,
23691,280,,
23692,18800,,
23693,23170,,
23694,183,,
23696,3730,,
23701,20830,,
23702,9690,,
23703,23530,,
23704,14490,,
23705,327,,
23707,11960,,
23708,190,,
23709,57,,
23801,5130,,
23803,32350,,
23804,594,,
23805,17000,,
23806,60,,
23821,1260,,
23822,0,,
23824,5810,,
23825,0,,
23827,1050,,
23828,360,,
23829,1140,,
23830,1690,,
23831,34900,,
23832,38670,,
23833,1920,,
23834,23540,,
23836,14250,,
23837,3670,,
23838,17080,,
23839,770,,
23840,1470,,
23841,3200,,
23842,6650,,
23843,480,,
23844,510,,
23845,370,,
23846,810,,
23847,10220,,
23850,890,,
23851,11450,,
23856,850,,
23857,510,,
23860,24100,,
23866,1990,,
23867,1830,,
23868,3950,,
23870,17,,
23872,2090,,
23873,0,,
23874,900,,
23875,11260,,
23876,370,,
23878,1130,,
23879,550,,
23881,1500,,
23882,1920,,
23883,2120,,
23884,22,,
23885,2610,,
23887,330,,
23888,1970,,
23889,500,,
23890,3190,,
23891,17,,
23893,340,,
23894,640,,
23897,430,,
23898,1970,,
23899,366,,
23901,10690,,
23909,13,,
23915,700,,
23917,2350,,
23919,2280,,
23920,2570,,
23921,1780,,
23922,1960,,
23923,2020,,
23924,4460,,
23927,3820,,
23930,4470,,
23934,620,,
23936,4890,,
23937,1360,,
23938,400,,
23939,191,,
23941,0,,
23942,960,,
23943,215,,
23944,3210,,
23947,3410,,
23950,2770,,
23952,190,,
23954,1810,,
23955,70,,
23958,2730,,
23959,980,,
23960,1590,,
23962,540,,
23963,430,,
23964,830,,
23966,1920,,
23967,730,,
23968,650,,
23970,6900,,
23974,3230,,
23976,210,,
24001,43,,
24002,22,,
24003,0,,
24004,0,,
24005,0,,
24006,0,,
24007,23,,
24008,66,,
24009,47,,
24010,62,,
24011,690,,
24012,24790,,
24013,5560,,
24014,14420,,
24015,13470,,
24016,6410,,
24017,19120,,
24018,36680,,
24019,25780,,
24020,87,,
24022,178,,
24023,21,,
24024,21,,
24025,26,,
24026,0,,
24027,19,,
24028,25,,
24029,10,,
24030,22,,
24031,23,,
24032,19,,
24033,20,,
24034,0,,
24035,18,,
24036,21,,
24037,20,,
24038,113,,
24040,0,,
24042,0,,
24043,0,,
24044,0,,
24045,0,,
24048,0,,
24050,0,,
24053,1860,,
24054,5070,,
24055,9190,,
24058,303,,
24059,880,,
24060,25810,,
24061,108,,
24062,499,,
24063,313,,
24064,4610,,
24065,5640,,
24066,4280,,
24067,2040,,
24068,980,,
24069,1550,,
24070,1260,,
24072,1170,,
24073,27530,,
24076,810,,
24077,950,,
24078,5880,,
24079,1480,,
24082,400,,
24083,4160,,
24084,8570,,
24085,1740,,
24086,210,,
24087,2980,,
24088,3160,,
24089,1940,,
24090,4150,,
24091,6560,,
24092,2620,,
24093,184,,
24095,3760,,
24101,5930,,
24102,1220,,
24104,3250,,
24105,380,,
24111,179,,
24112,23850,,
24113,143,,
24114,473,,
24115,1135,,
24120,1520,,
24121,9820,,
24122,1460,,
24124,3590,,
24126,373,,
24127,3560,,
24128,1560,,
24129,151,,
24130,0,,
24131,86,,
24132,399,,
24133,2000,,
24134,4880,,
24136,2790,,
24137,2130,,
24138,1380,,
24139,510,,
24141,14370,,
24142,53,,
24143,769,,
24146,60,,
24147,760,,
24148,6390,,
24149,3350,,
24150,520,,
24151,16120,,
24153,32620,,
24155,0,,
24157,0,,
24161,300,,
24162,1930,,
24165,1360,,
24167,280,,
24168,550,,
24171,6290,,
24174,2040,,
24175,7680,,
24176,1350,,
24177,92,,
24178,0,,
24179,16890,,
24184,4130,,
24185,750,,
24201,12230,,
24202,10300,,
24203,257,,
24205,0,,
24209,492,,
24210,12540,,
24211,8420,,
24212,1732,,
24215,111,,
24216,1640,,
24217,254,,
24218,296,,
24219,7290,,
24220,510,,
24221,520,,
24224,3890,,
24225,1100,,
24226,940,,
24228,4650,,
24230,5750,,
24236,2170,,
24237,640,,
24239,300,,
24243,1640,,
24244,3610,,
24245,690,,
24246,588,,
24248,1700,,
24250,810,,
24251,6730,,
24256,2000,,
24258,1030,,
24260,3820,,
24263,4520,,
24265,430,,
24266,7420,,
24269,141,,
24270,400,,
24271,1990,,
24272,350,,
24273,4380,,
24277,3480,,
24279,3090,,
24280,830,,
24281,1600,,
24282,330,,
24283,1850,,
24290,1290,,
24292,230,,
24293,7460,,
24301,10590,,
24311,1400,,
24312,1740,,
24313,720,,
24314,1020,,
24315,2420,,
24316,75,,
24317,2770,,
24318,470,,
24319,5620,,
24322,166,,
24323,580,,
24324,1840,,
24325,740,,
24326,800,,
24327,448,,
24328,1620,,
24330,2430,,
24333,14190,,
24340,4380,,
24343,7530,,
24347,1490,,
24348,3790,,
24350,920,,
24351,430,,
24352,770,,
24354,11050,,
24360,4700,,
24361,3660,,
24363,1000,,
24366,720,,
24368,4310,,
24370,4300,,
24374,580,,
24375,1170,,
24377,220,,
24378,770,,
24380,2310,,
24381,3140,,
24382,11540,,
24401,32230,,
24402,1013,,
24411,145,,
24412,87,,
24413,220,,
24415,92,,
24416,6890,,
24421,3350,,
24422,4780,,
24426,11740,,
24430,1330,,
24431,2440,,
24432,300,,
24433,141,,
24435,1610,,
24437,910,,
24438,73,,
24439,890,,
24440,2360,,
24441,5810,,
24442,83,,
24445,2030,,
24448,466,,
24450,12640,,
24457,315,,
24458,280,,
24459,690,,
24460,1240,,
24463,120,,
24464,110,,
24465,1080,,
24467,2070,,
24468,0,,
24469,223,,
24471,1390,,
24472,2050,,
24473,810,,
24474,424,,
24476,380,,
24477,10480,,
24479,1360,,
24482,4230,,
24483,550,,
24484,630,,
24485,340,,
24486,3620,,
24487,220,,
24501,19600,,
24502,33090,,
24503,17920,,
24504,7450,,
24505,558,,
24506,705,,
24512,0,,
24513,0,,
24514,0,,
24515,0,,
24517,4630,,
24520,1890,,
24521,8430,,
24522,9220,,
24523,16260,,
24526,1240,,
24527,2470,,
24528,2480,,
24529,1310,,
24530,910,,
24531,6520,,
24533,88,,
24534,1260,,
24535,120,,
24536,240,,
24538,4240,,
24539,212,,
24540,24960,,
24541,21140,,
24543,931,,
24544,0,,
24549,3560,,
24550,6970,,
24551,24610,,
24553,1540,,
24554,3250,,
24555,1630,,
24556,3270,,
24557,6100,,
24558,5280,,
24562,370,,
24563,4220,,
24565,750,,
24566,1180,,
24569,750,,
24570,72,,
24571,1560,,
24572,14480,,
24574,3410,,
24576,182,,
24577,3890,,
24578,860,,
24579,1100,,
24580,520,,
24581,0,,
24586,4640,,
24588,8240,,
24589,1690,,
24590,7200,,
24592,10840,,
24593,1910,,
24594,1360,,
24595,188,,
24597,1020,,
24598,1450,,
24599,540,,
24601,50,,
24602,490,,
24603,600,,
24604,204,,
24605,6790,,
24606,322,,
24607,308,,
24608,24,,
24609,5070,,
24612,877,,
24613,650,,
24614,4800,,
24619,63,,
24620,1460,,
24622,510,,
24624,232,,
24627,386,,
24628,370,,
24630,4910,,
24631,880,,
24634,380,,
24635,544,,
24637,2950,,
24639,2090,,
24640,46,,
24641,3960,,
24646,450,,
24647,62,,
24649,1430,,
24651,4440,,
24656,2240,,
24657,271,,
24658,224,,
24701,15130,,
24712,1500,,
24714,121,,
24715,340,,
24716,553,,
24719,104,,
24724,109,,
24726,350,,
24729,38,,
24731,320,,
24732,107,,
24733,690,,
24736,470,,
24737,728,,
24738,176,,
24739,53,,
24740,12890,,
24747,1880,,
24751,32,,
24801,2310,,
24808,300,,
24811,359,,
24813,204,,
24815,230,,
24816,90,,
24817,523,,
24818,750,,
24822,530,,
24823,230,,
24826,73,,
24827,790,,
24828,430,,
24829,118,,
24830,111,,
24831,110,,
24834,148,,
24836,536,,
24839,720,,
24842,0,,
24843,85,,
24844,1190,,
24845,233,,
24846,144,,
24847,247,,
24848,86,,
24849,230,,
24850,560,,
24851,302,,
24853,632,,
24854,280,,
24855,54,,
24857,513,,
24859,0,,
24860,340,,
24861,197,,
24862,260,,
24866,170,,
24867,151,,
24868,670,,
24869,179,,
24870,2790,,
24871,165,,
24872,510,,
24873,360,,
24874,2110,,
24878,260,,
24879,250,,
24880,200,,
24881,432,,
24882,280,,
24884,206,,
24887,44,,
24888,161,,
24892,690,,
24894,208,,
24895,117,,
24898,157,,
24901,7510,,
24902,105,,
24910,3080,,
24915,390,,
24916,290,,
24918,1190,,
24920,270,,
24924,370,,
24925,920,,
24927,260,,
24931,1390,,
24934,400,,
24935,450,,
24938,1270,,
24941,770,,
24943,118,,
24944,490,,
24945,420,,
24946,990,,
24951,1330,,
24954,2530,,
24957,470,,
24961,0,,
24962,136,,
24963,3270,,
24966,950,,
24970,3290,,
24974,179,,
24976,870,,
24977,350,,
24981,570,,
24983,1850,,
24984,90,,
24985,225,,
24986,4030,,
24991,360,,
24993,55,,
25002,155,,
25003,1980,,
25005,240,,
25007,370,,
25008,152,,
25009,740,,
25011,519,,
25015,3380,,
25019,430,,
25021,201,,
25022,143,,
25024,330,,
25025,143,,
25026,101,,
25028,328,,
25030,410,,
25031,514,,
25033,1900,,
25035,720,,
25036,495,,
25039,740,,
25040,460,,
25043,1150,,
25044,260,,
25045,3860,,
25047,230,,
25048,141,,
25049,530,,
25051,174,,
25053,2970,,
25054,579,,
25057,218,,
25059,460,,
25060,250,,
25061,385,,
25062,198,,
25063,1120,,
25064,7250,,
25067,840,,
25070,1700,,
25071,8740,,
25075,440,,
25076,354,,
25079,160,,
25081,920,,
25082,1780,,
25083,400,,
25085,640,,
25086,714,,
25088,91,,
25090,104,,
25093,221,,
25102,246,,
25103,230,,
25106,470,,
25107,440,,
25108,540,,
25109,410,,
25110,368,,
25111,420,,
25112,400,,
25113,590,,
25114,280,,
25115,22,,
25118,390,,
25119,420,,
25121,530,,
25123,2530,,
25124,1020,,
25125,560,,
25126,210,,
25130,2790,,
25132,230,,
25133,520,,
25134,399,,
25136,910,,
25139,430,,
25140,500,,
25141,238,,
25142,260,,
25143,7040,,
25148,220,,
25149,227,,
25152,222,,
25154,650,,
25156,867,,
25159,4400,,
25160,200,,
25161,390,,
25162,529,,
25164,860,,
25165,460,,
25168,2460,,
25169,290,,
25173,300,,
25174,310,,
25177,19040,,
25180,50,,
25181,1020,,
25183,142,,
25185,69,,
25186,791,,
25187,510,,
25193,220,,
25201,344,,
25202,1230,,
25203,240,,
25204,123,,
25205,423,,
25206,330,,
25208,590,,
25209,710,,
25211,72,,
25213,5720,,
25214,450,,
25231,43,,
25234,680,,
25235,650,,
25239,1430,,
25241,1560,,
25243,740,,
25244,600,,
25245,940,,
25247,458,,
25248,2600,,
25251,300,,
25252,840,,
25253,1610,,
25259,540,,
25260,1210,,
25261,260,,
25262,810,,
25264,310,,
25265,1284,,
25266,560,,
25267,570,,
25268,430,,
25270,700,,
25271,7540,,
25275,1810,,
25276,5470,,
25285,570,,
25286,1090,,
25287,580,,
25301,1610,,
25302,11440,,
25303,6160,,
25304,6410,,
25305,0,,
25306,4940,,
25309,10040,,
25311,6900,,
25312,7060,,
25313,10440,,
25314,13260,,
25315,2170,,
25317,0,,
25320,4250,,
25321,108,,
25322,109,,
25323,95,,
25324,77,,
25325,62,,
25326,62,,
25327,78,,
25328,70,,
25329,57,,
25330,72,,
25331,0,,
25332,0,,
25333,0,,
25334,0,,
25335,0,,
25336,0,,
25337,26,,
25338,0,,
25339,260,,
25350,0,,
25356,357,,
25357,141,,
25358,125,,
25360,745,,
25361,187,,
25362,549,,
25364,373,,
25365,174,,
25375,137,,
25387,0,,
25389,0,,
25392,0,,
25396,0,,
25401,12200,,
25402,2220,,
25403,15410,,
25404,20380,,
25405,12520,,
25410,101,,
25411,11230,,
25413,9330,,
25414,17780,,
25419,11430,,
25420,4230,,
25421,222,,
25422,1320,,
25423,195,,
25425,11870,,
25427,15560,,
25428,11880,,
25429,0,,
25430,7970,,
25431,250,,
25432,257,,
25434,1700,,
25437,390,,
25438,6700,,
25440,0,,
25441,317,,
25442,1800,,
25443,6590,,
25444,680,,
25446,1310,,
25501,980,,
25502,860,,
25503,630,,
25504,10400,,
25505,260,,
25506,3230,,
25507,1274,,
25508,6510,,
25510,4350,,
25511,670,,
25512,770,,
25514,2830,,
25515,1670,,
25517,1260,,
25520,1110,,
25521,800,,
25523,2030,,
25524,2390,,
25526,19870,,
25529,560,,
25530,4610,,
25534,132,,
25535,2150,,
25537,1650,,
25540,220,,
25541,8250,,
25544,34,,
25545,4120,,
25547,720,,
25550,6870,,
25555,1770,,
25557,890,,
25559,1850,,
25560,8570,,
25562,127,,
25564,1060,,
25565,440,,
25567,650,,
25569,117,,
25570,4570,,
25571,1910,,
25572,0,,
25573,610,,
25601,4080,,
25606,803,,
25607,610,,
25608,420,,
25611,448,,
25612,97,,
25614,220,,
25617,590,,
25621,1660,,
25624,368,,
25625,990,,
25628,418,,
25630,499,,
25632,320,,
25634,631,,
25635,1390,,
25637,1055,,
25638,680,,
25639,560,,
25644,256,,
25646,951,,
25647,672,,
25649,1075,,
25650,240,,
25651,490,,
25652,958,,
25653,364,,
25654,81,,
25661,3870,,
25665,152,,
25666,190,,
25667,507,,
25669,660,,
25670,3390,,
25671,830,,
25672,266,,
25674,1840,,
25676,1090,,
25678,1290,,
25685,404,,
25686,218,,
25688,353,,
25690,350,,
25691,208,,
25692,413,,
25696,593,,
25699,135,,
25701,15950,,
25702,5010,,
25703,2160,,
25704,11750,,
25705,16550,,
25706,41,,
25707,18,,
25708,0,,
25709,0,,
25710,0,,
25711,31,,
25712,49,,
25713,59,,
25714,28,,
25715,0,,
25716,33,,
25717,0,,
25718,0,,
25719,0,,
25720,22,,
25721,37,,
25722,0,,
25723,0,,
25724,0,,
25725,0,,
25726,0,,
25727,0,,
25728,0,,
25729,42,,
25755,34,,
25770,0,,
25771,0,,
25772,25,,
25773,21,,
25774,33,,
25775,29,,
25776,25,,
25777,31,,
25778,14,,
25779,0,,
25801,22820,,
25802,1372,,
25810,142,,
25811,107,,
25812,1290,,
25813,4220,,
25817,580,,
25818,1157,,
25820,360,,
25823,1510,,
25825,1900,,
25826,250,,
25827,2340,,
25831,1020,,
25832,4180,,
25833,0,,
25836,413,,
25837,260,,
25839,1110,,
25840,6350,,
25841,460,,
25843,890,,
25844,1010,,
25845,470,,
25846,280,,
25848,213,,
25849,227,,
25851,367,,
25853,153,,
25854,900,,
25855,415,,
25857,155,,
25860,229,,
25862,220,,
25864,230,,
25865,1020,,
25866,243,,
25868,510,,
25870,187,,
25871,870,,
25873,917,,
25875,251,,
25876,27,,
25878,678,,
25879,336,,
25880,4200,,
25882,1500,,
25888,0,,
25901,8400,,
25902,280,,
25904,439,,
25906,436,,
25907,88,,
25908,230,,
25909,745,,
25911,222,,
25913,250,,
25915,269,,
25916,119,,
25917,1450,,
25918,3650,,
25919,177,,
25920,175,,
25921,1871,,
25922,390,,
25926,0,,
25927,360,,
25928,280,,
25932,300,,
25936,26,,
25938,1010,,
25942,181,,
25943,84,,
25951,3690,,
25958,540,,
25962,2420,,
25965,0,,
25966,109,,
25969,880,,
25971,910,,
25972,156,,
25976,1680,,
25977,68,,
25978,530,,
25979,730,,
25981,550,,
25984,1340,,
25985,350,,
25986,133,,
25989,340,,
26003,34290,,
26030,568,,
26031,1510,,
26032,540,,
26033,2130,,
26034,3660,,
26035,2120,,
26036,410,,
26037,5460,,
26038,2590,,
26039,780,,
26040,1490,,
26041,12460,,
26047,4990,,
26050,1110,,
26055,1450,,
26056,520,,
26058,84,,
26059,2890,,
26060,1480,,
26062,17860,,
26070,6980,,
26074,200,,
26075,367,,
26101,22010,,
26102,636,,
26103,370,,
26104,13520,,
26105,10620,,
26106,0,,
26120,0,,
26121,0,,
26133,1220,,
26134,710,,
26136,400,,
26137,600,,
26138,141,,
26141,330,,
26142,2210,,
26143,3570,,
26146,940,,
26147,1410,,
26148,164,,
26149,1940,,
26150,5340,,
26151,350,,
26152,54,,
26155,6860,,
26159,2070,,
26160,760,,
26161,320,,
26162,101,,
26164,6430,,
26167,700,,
26169,680,,
26170,4940,,
26175,2610,,
26178,410,,
26180,1860,,
26181,5630,,
26184,1880,,
26187,5710,,
26201,15180,,
26202,450,,
26203,226,,
26205,2600,,
26206,1960,,
26208,560,,
26209,224,,
26210,187,,
26215,93,,
26217,220,,
26218,2180,,
26219,0,,
26222,390,,
26224,139,,
26228,52,,
26229,0,,
26230,94,,
26234,870,,
26236,58,,
26237,460,,
26238,670,,
26241,11380,,
26250,4370,,
26253,2770,,
26254,300,,
26257,840,,
26259,324,,
26260,1040,,
26261,1450,,
26263,360,,
26264,520,,
26266,220,,
26267,460,,
26268,29,,
26269,770,,
26270,580,,
26271,250,,
26273,700,,
26275,587,,
26276,380,,
26278,480,,
26280,1490,,
26282,89,,
26283,1330,,
26285,260,,
26287,2630,,
26288,2170,,
26289,70,,
26291,260,,
26292,660,,
26293,590,,
26294,500,,
26296,132,,
26298,89,,
26301,22630,,
26302,1291,,
26306,0,,
26320,600,,
26321,280,,
26323,726,,
26325,227,,
26327,39,,
26330,14940,,
26335,940,,
26337,920,,
26338,550,,
26339,142,,
26342,390,,
26343,450,,
26346,700,,
26347,1910,,
26348,220,,
26349,130,,
26351,2230,,
26354,8290,,
26361,373,,
26362,2540,,
26366,150,,
26369,527,,
26372,670,,
26374,1220,,
26376,330,,
26377,490,,
26378,3800,,
26384,320,,
26385,3210,,
26386,2000,,
26404,310,,
26405,1020,,
26408,2640,,
26410,800,,
26411,500,,
26412,380,,
26415,2640,,
26416,5610,,
26419,810,,
26421,250,,
26422,377,,
26424,282,,
26425,780,,
26426,5220,,
26430,340,,
26431,5180,,
26434,67,,
26435,203,,
26436,162,,
26437,330,,
26438,295,,
26440,1040,,
26443,197,,
26444,2550,,
26447,980,,
26448,940,,
26451,650,,
26452,7900,,
26456,2740,,
26461,0,,
26463,152,,
26501,15130,,
26502,229,,
26504,337,,
26505,18930,,
26506,28,,
26507,704,,
26508,31730,,
26519,1470,,
26520,812,,
26521,410,,
26524,129,,
26525,4940,,
26527,193,,
26531,1099,,
26534,938,,
26537,4800,,
26541,3040,,
26542,2110,,
26543,154,,
26544,247,,
26546,500,,
26547,2510,,
26554,34480,,
26555,1076,,
26559,1341,,
26560,129,,
26561,0,,
26562,500,,
26563,340,,
26566,96,,
26568,410,,
26570,2700,,
26571,1780,,
26572,183,,
26574,423,,
26575,650,,
26576,437,,
26578,259,,
26581,690,,
26582,4050,,
26585,400,,
26586,155,,
26587,280,,
26588,2630,,
26590,530,,
26591,1250,,
26601,3140,,
26610,850,,
26611,239,,
26615,101,,
26617,171,,
26619,420,,
26621,660,,
26623,1050,,
26624,1960,,
26627,360,,
26629,350,,
26631,170,,
26636,390,,
26638,133,,
26651,7230,,
26656,280,,
26660,260,,
26662,830,,
26667,184,,
26671,219,,
26675,103,,
26676,350,,
26678,1030,,
26679,1540,,
26680,250,,
26681,1360,,
26684,85,,
26690,280,,
26691,310,,
26704,4520,,
26705,900,,
26707,282,,
26710,1670,,
26711,2300,,
26714,340,,
26716,540,,
26717,870,,
26719,2550,,
26720,184,,
26722,480,,
26726,10840,,
26731,300,,
26739,660,,
26743,1430,,
26750,570,,
26753,5480,,
26755,540,,
26757,4960,,
26761,480,,
26763,1440,,
26764,3430,,
26767,580,,
26801,1130,,
26802,940,,
26804,480,,
26807,2390,,
26808,750,,
26810,280,,
26812,1430,,
26814,340,,
26815,550,,
26817,390,,
26818,740,,
26823,101,,
26833,1920,,
26836,5560,,
26838,26,,
26845,770,,
26847,5300,,
26851,1690,,
26852,670,,
26855,610,,
26865,430,,
26866,680,,
26884,470,,
26886,110,,
27006,14560,,
27007,1870,,
27009,2600,,
27010,318,,
27011,4830,,
27012,28860,,
27013,5750,,
27014,1437,,
27016,1380,,
27017,7570,,
27018,6640,,
27019,3390,,
27020,5300,,
27021,15270,,
27022,1210,,
27023,13020,,
27024,2040,,
27025,9190,,
27027,3160,,
27028,23650,,
27030,30130,,
27031,186,,
27040,12200,,
27041,6840,,
27042,600,,
27043,5470,,
27045,9170,,
27046,1630,,
27047,1010,,
27048,6890,,
27049,848,,
27050,3570,,
27051,7720,,
27052,8520,,
27053,2660,,
27054,2440,,
27055,12470,,
27094,0,,
27098,0,,
27099,0,,
27101,15210,,
27102,411,,
27103,30880,,
27104,27290,,
27105,32900,,
27106,42180,,
27107,43640,,
27108,19,,
27109,73,,
27110,59,,
27111,0,,
27113,317,,
27114,420,,
27115,383,,
27116,496,,
27117,393,,
27120,282,,
27127,35000,,
27130,210,,
27150,102,,
27151,0,,
27152,0,,
27155,0,,
27156,0,,
27157,47,,
27198,0,,
27199,0,,
27201,439,,
27202,248,,
27203,17700,,
27204,2340,,
27205,29190,,
27207,3200,,
27208,1490,,
27209,3840,,
27212,1220,,
27213,233,,
27214,11570,,
27215,39330,,
27216,1247,,
27217,33790,,
27220,0,,
27228,106,,
27229,3480,,
27230,247,,
27231,1840,,
27233,3090,,
27235,5440,,
27237,0,,
27239,7860,,
27242,1560,,
27243,4380,,
27244,10290,,
27247,218,,
27248,3750,,
27249,12180,,
27252,1500,,
27253,28170,,
27256,196,,
27258,6650,,
27259,158,,
27260,19860,,
27261,1220,,
27262,19190,,
27263,18690,,
27264,141,,
27265,47290,,
27268,0,,
27278,26940,,
27281,2650,,
27282,15150,,
27283,2860,,
27284,52070,,
27285,940,,
27288,18380,,
27289,1111,,
27291,1290,,
27292,32940,,
27293,1131,,
27294,0,,
27295,34800,,
27298,9520,,
27299,4740,,
27301,9800,,
27302,30650,,
27305,1180,,
27306,5440,,
27310,8840,,
27311,2660,,
27312,20860,,
27313,6250,,
27314,930,,
27315,1530,,
27316,5920,,
27317,15160,,
27320,32110,,
27321,0,,
27322,0,,
27323,1300,,
27325,5260,,
27326,3130,,
27330,35010,,
27331,3264,,
27332,29700,,
27340,314,,
27341,4560,,
27342,266,,
27343,1380,,
27344,15550,,
27349,5840,,
27350,5780,,
27351,756,,
27355,2230,,
27356,2330,,
27357,9170,,
27358,14950,,
27359,400,,
27360,40390,,
27361,1915,,
27370,14090,,
27371,5980,,
27373,306,,
27374,1612,,
27375,63,,
27376,9880,,
27377,10400,,
27379,3580,,
27395,0,,
27401,13180,,
27402,870,,
27403,13890,,
27404,479,,
27405,43590,,
27406,51610,,
27407,42550,,
27408,16340,,
27409,14810,,
27410,49800,,
27411,67,,
27412,0,,
27413,115,,
27415,763,,
27416,520,,
27417,634,,
27419,895,,
27420,631,,
27425,151,,
27427,73,,
27429,307,,
27435,92,,
27438,387,,
27455,28510,,
27480,0,,
27495,0,,
27497,0,,
27498,0,,
27499,0,,
27501,19800,,
27502,46890,,
27503,3500,,
27504,15690,,
27505,6250,,
27506,1115,,
27507,1460,,
27508,1550,,
27509,3450,,
27510,11500,,
27511,29350,,
27512,840,,
27513,43470,,
27514,20510,,
27515,677,,
27516,37340,,
27517,26200,,
27518,20720,,
27519,66480,,
27520,43460,,
27521,5660,,
27522,12710,,
27523,19120,,
27524,11880,,
27525,16500,,
27526,56830,,
27527,35640,,
27528,966,,
27529,50950,,
27530,31000,,
27531,475,,
27532,771,,
27533,949,,
27534,27580,,
27536,13530,,
27537,20000,,
27539,25960,,
27540,46530,,
27541,3710,,
27542,8680,,
27543,234,,
27544,3490,,
27545,30250,,
27546,16510,,
27549,20430,,
27551,1570,,
27552,437,,
27553,1720,,
27555,820,,
27556,534,,
27557,7410,,
27559,2280,,
27560,36570,,
27562,4610,,
27563,3660,,
27564,0,,
27565,21820,,
27568,1374,,
27569,7760,,
27570,221,,
27571,9000,,
27572,6110,,
27573,8970,,
27574,12610,,
27576,15640,,
27577,21250,,
27581,3430,,
27582,616,,
27583,6910,,
27584,664,,
27586,80,,
27587,75170,,
27588,1043,,
27589,5510,,
27591,24380,,
27592,17210,,
27593,608,,
27594,347,,
27596,19420,,
27597,26450,,
27599,64,,
27601,6840,,
27602,404,,
27603,45330,,
27604,38660,,
27605,4680,,
27606,33990,,
27607,16540,,
27608,10750,,
27609,31840,,
27610,62890,,
27611,971,,
27612,34350,,
27613,43640,,
27614,34230,,
27615,40860,,
27616,52910,,
27617,18430,,
27619,776,,
27620,849,,
27621,0,,
27622,456,,
27623,103,,
27624,706,,
27625,0,,
27626,29,,
27627,318,,
27628,158,,
27629,561,,
27634,0,,
27635,0,,
27636,131,,
27640,0,,
27650,126,,
27656,0,,
27658,306,,
27661,222,,
27668,0,,
27675,341,,
27676,0,,
27690,0,,
27695,95,,
27697,0,,
27698,0,,
27699,92,,
27701,17170,,
27702,932,,
27703,57450,,
27704,33470,,
27705,36990,,
27706,0,,
27707,39090,,
27708,309,,
27709,747,,
27710,22,,
27711,0,,
27712,20870,,
27713,48920,,
27715,675,,
27717,736,,
27722,451,,
27801,15090,,
27802,2175,,
27803,17660,,
