Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,zip,derm_provider_count,irs_estimated_population,derm_to_pop_ratio,derm_to_pop_percent
Orangeburg,SC,29118.0,1,12640.0,7.911392405063291e-05,0.007911392405063292
Sumter,SC,29150.0,2,32360.0,6.180469715698394e-05,0.006180469715698394
West Columbia,SC,29169.0,2,17080.0,0.000117096018735363,0.011709601873536299
Columbia,SC,29201.0,1,8410.0,0.00011890606420927467,0.011890606420927468
Columbia,SC,29203.0,2,30630.0,6.52954619653934e-05,0.006529546196539341
Columbia,SC,29204.0,13,12910.0,0.0010069713400464755,0.10069713400464755
Columbia,SC,29212.0,2,26980.0,7.412898443291327e-05,0.0074128984432913275
Columbia,SC,29229.0,1,49570.0,2.017349203147065e-05,0.002017349203147065
Spartanburg,SC,29303.0,4,18380.0,0.0002176278563656148,0.02176278563656148
Spartanburg,SC,29307.0,1,16080.0,6.218905472636816e-05,0.006218905472636815
Charleston,SC,29401.0,2,5770.0,0.0003466204506065858,0.03466204506065858
Charleston,SC,29406.0,4,22990.0,0.00017398869073510223,0.017398869073510223
Charleston,SC,29407.0,6,30090.0,0.00019940179461615153,0.019940179461615155
Charleston,SC,29412.0,3,35410.0,8.472182999152782e-05,0.008472182999152783
Charleston,SC,29414.0,3,40220.0,7.45897563401293e-05,0.0074589756340129295
Charleston,SC,29425.0,17,0.0,inf,inf
Johns Island,SC,29455.0,1,26750.0,3.738317757009346e-05,0.003738317757009346
Mount Pleasant,SC,29464.0,4,46600.0,8.583690987124464e-05,0.008583690987124463
Mt Pleasant,SC,29464.0,6,46600.0,0.00012875536480686696,0.012875536480686697
Summerville,SC,29485.0,1,53410.0,1.872308556450103e-05,0.001872308556450103
Daniel Island,SC,29492.0,2,19620.0,0.00010193679918450561,0.010193679918450561
Florence,SC,29505.0,3,21830.0,0.00013742556115437472,0.013742556115437472
Conway,SC,29526.0,1,40780.0,2.4521824423737128e-05,0.002452182442373713
Longs,SC,29568.0,1,14990.0,6.6711140760507e-05,0.0066711140760507
Myrtle Beach,SC,29572.0,3,10390.0,0.00028873917228103947,0.028873917228103948
Murrells Inlet,SC,29576.0,1,29850.0,3.3500837520938026e-05,0.003350083752093803
Myrtle Beach,SC,29577.0,2,29430.0,6.795786612300373e-05,0.0067957866123003734
Myrtle Beach,SC,29579.0,1,49350.0,2.0263424518743667e-05,0.002026342451874367
Myrtle Beach,SC,29588.0,4,44270.0,9.03546419697312e-05,0.00903546419697312
Greenville,SC,29605.0,10,32560.0,0.0003071253071253071,0.030712530712530713
Greenville,SC,29607.0,11,39500.0,0.00027848101265822784,0.027848101265822784
Greenville,SC,29615.0,2,34470.0,5.802146794313896e-05,0.005802146794313896
Abbeville,SC,29620.0,1,10850.0,9.216589861751152e-05,0.009216589861751152
Anderson,SC,29621.0,6,38660.0,0.00015519917227108123,0.015519917227108123
Greer,SC,29650.0,1,36650.0,2.728512960436562e-05,0.002728512960436562
Fort Mill,SC,29708.0,2,40820.0,4.8995590396864285e-05,0.004899559039686428
Fort Mill,SC,29715.0,1,41020.0,2.4378352023403218e-05,0.0024378352023403218
Rock Hill,SC,29730.0,1,48780.0,2.050020500205002e-05,0.002050020500205002
Rock Hill,SC,29732.0,3,54020.0,5.5534987041836354e-05,0.0055534987041836355
Aiken,SC,29801.0,1,21980.0,4.5495905368516835e-05,0.004549590536851684
Aiken,SC,29803.0,1,36910.0,2.70929287455974e-05,0.00270929287455974
Okatie,SC,29909.0,1,23260.0,4.299226139294927e-05,0.004299226139294927
Bluffton,SC,29910.0,3,48350.0,6.204756980351603e-05,0.0062047569803516025
Hilton Head,SC,29926.0,1,23270.0,4.2973785990545764e-05,0.004297378599054576
Hilton Head Island,SC,29926.0,2,23270.0,8.594757198109153e-05,0.008594757198109152
Alpharetta,GA,30005.0,6,38180.0,0.0001571503404924044,0.01571503404924044
Conyers,GA,30012.0,2,24940.0,8.019246190858059e-05,0.00801924619085806
Covington,GA,30014.0,1,34140.0,2.9291154071470417e-05,0.0029291154071470417
Alpharetta,GA,30022.0,1,62930.0,1.5890672175433022e-05,0.0015890672175433022
Suwanee,GA,30024.0,2,85480.0,2.339728591483388e-05,0.002339728591483388
Decatur,GA,30033.0,6,26380.0,0.0002274450341167551,0.02274450341167551
Cumming,GA,30040.0,1,80160.0,1.24750499001996e-05,0.00124750499001996
Cumming,GA,30041.0,3,72160.0,4.157427937915743e-05,0.0041574279379157425
Lawrenceville,GA,30046.0,7,36820.0,0.00019011406844106463,0.019011406844106463
Lilburn,GA,30047.0,2,64630.0,3.094538140182578e-05,0.003094538140182578
Marietta,GA,30060.0,11,31020.0,0.0003546099290780142,0.03546099290780142
Marietta,GA,30064.0,1,48210.0,2.0742584526031943e-05,0.0020742584526031943
Marietta,GA,30067.0,1,38660.0,2.586652871184687e-05,0.002586652871184687
Marietta,GA,30068.0,5,33810.0,0.0001478852410529429,0.01478852410529429
Roswell,GA,30075.0,1,54000.0,1.8518518518518518e-05,0.001851851851851852
Roswell,GA,30076.0,9,41020.0,0.00021940516821062896,0.021940516821062895
Snellville,GA,30078.0,5,37210.0,0.0001343724805159903,0.013437248051599031
Tucker,GA,30084.0,1,35510.0,2.8161081385525205e-05,0.0028161081385525205
Peachtree Corners,GA,30092.0,1,32040.0,3.121098626716604e-05,0.003121098626716604
Duluth,GA,30096.0,5,62080.0,8.054123711340206e-05,0.008054123711340205
Duluth,GA,30097.0,2,48020.0,4.1649312786339026e-05,0.004164931278633903
Johns Creek,GA,30097.0,3,48020.0,6.247396917950854e-05,0.006247396917950854
Acworth,GA,30101.0,1,59870.0,1.6702856188408217e-05,0.0016702856188408218
Austell,GA,30106.0,2,19590.0,0.00010209290454313425,0.010209290454313425
Canton,GA,30114.0,1,55630.0,1.7975912277548087e-05,0.0017975912277548086
Canton,GA,30115.0,1,48820.0,2.0483408439164275e-05,0.0020483408439164277
Carrollton,GA,30117.0,4,29530.0,0.00013545546901456146,0.013545546901456146
Cartersville,GA,30121.0,1,20560.0,4.863813229571985e-05,0.0048638132295719845
Powder Springs,GA,30127.0,2,65680.0,3.0450669914738125e-05,0.0030450669914738127
Douglasville,GA,30135.0,2,61570.0,3.24833522819555e-05,0.00324833522819555
Hiram,GA,30141.0,3,21730.0,0.00013805798435342844,0.013805798435342843
Jasper,GA,30143.0,2,23200.0,8.620689655172413e-05,0.008620689655172414
Rome,GA,30165.0,4,35400.0,0.00011299435028248587,0.011299435028248588
Woodstock,GA,30189.0,2,36840.0,5.428881650380022e-05,0.005428881650380022
Fayetteville,GA,30214.0,3,30070.0,9.976720984369804e-05,0.009976720984369804
Lagrange,GA,30240.0,1,25060.0,3.990422984836392e-05,0.0039904229848363925
Newnan,GA,30263.0,4,52450.0,7.626310772163966e-05,0.0076263107721639654
Newnan,GA,30265.0,2,35010.0,5.712653527563553e-05,0.0057126535275635534
Stockbridge,GA,30281.0,6,61450.0,9.764035801464605e-05,0.009764035801464606
Atlanta,GA,30305.0,10,23640.0,0.00042301184433164127,0.04230118443316413
Atlanta,GA,30308.0,1,13940.0,7.173601147776183e-05,0.007173601147776184
Atlanta,GA,30309.0,2,23030.0,8.684324793747286e-05,0.008684324793747287
Atlanta,GA,30315.0,1,24420.0,4.095004095004095e-05,0.004095004095004095
Atlanta,GA,30318.0,3,42230.0,7.103954534690978e-05,0.007103954534690978
Atlanta,GA,30322.0,15,252.0,0.05952380952380952,5.952380952380952
Atlanta,GA,30326.0,4,6220.0,0.0006430868167202572,0.06430868167202572
Atlanta,GA,30327.0,10,22230.0,0.000449842555105713,0.0449842555105713
Atlanta,GA,30328.0,1,35170.0,2.8433323855558714e-05,0.0028433323855558716
Atlanta,GA,30331.0,1,49010.0,2.040399918384003e-05,0.002040399918384003
Atlanta,GA,30339.0,1,26090.0,3.8328861632809504e-05,0.0038328861632809506
Atlanta,GA,30341.0,2,28200.0,7.092198581560284e-05,0.0070921985815602835
Atlanta,GA,30342.0,21,27440.0,0.0007653061224489796,0.07653061224489796
Atlanta,GA,30345.0,1,21360.0,4.6816479400749066e-05,0.0046816479400749065
Vidalia,GA,30474.0,1,13000.0,7.692307692307693e-05,0.007692307692307693
Gainesville,GA,30501.0,4,24990.0,0.0001600640256102441,0.01600640256102441
Blairsville,GA,30512.0,1,18470.0,5.4141851651326476e-05,0.005414185165132647
Braselton,GA,30517.0,1,16770.0,5.9630292188431724e-05,0.005963029218843173
Dawsonville,GA,30534.0,1,29750.0,3.361344537815126e-05,0.0033613445378151263
Toccoa,GA,30577.0,1,18250.0,5.479452054794521e-05,0.005479452054794521
Athens,GA,30601.0,1,14620.0,6.839945280437756e-05,0.006839945280437756
Athens,GA,30606.0,6,35010.0,0.00017137960582690659,0.01713796058269066
Greensboro,GA,30642.0,1,13070.0,7.651109410864575e-05,0.007651109410864575
Watkinsville,GA,30677.0,4,20560.0,0.0001945525291828794,0.019455252918287938
Dalton,GA,30720.0,3,22990.0,0.00013049151805132666,0.013049151805132666
Evans,GA,30809.0,2,50770.0,3.9393342525113254e-05,0.003939334252511325
Augusta,GA,30901.0,2,9930.0,0.0002014098690835851,0.02014098690835851
Augusta,GA,30904.0,3,17380.0,0.00017261219792865363,0.01726121979286536
Augusta,GA,30909.0,2,38840.0,5.149330587023687e-05,0.005149330587023687
Augusta,GA,30912.0,6,36.0,0.16666666666666666,16.666666666666664
Dublin,GA,31021.0,2,22940.0,8.71839581517001e-05,0.00871839581517001
Forsyth,GA,31029.0,1,15250.0,6.557377049180328e-05,0.006557377049180329
Milledgeville,GA,31061.0,1,29190.0,3.4258307639602604e-05,0.0034258307639602604
Warner Robins,GA,31088.0,3,50370.0,5.955926146515783e-05,0.005955926146515783
Macon,GA,31201.0,1,4840.0,0.00020661157024793388,0.02066115702479339
Macon,GA,31210.0,3,30240.0,9.92063492063492e-05,0.00992063492063492
Macon,GA,31217.0,2,13760.0,0.00014534883720930232,0.014534883720930232
Hinesville,GA,31313.0,2,36710.0,5.4481067828929447e-05,0.005448106782892944
Fort Stewart,GA,31314.0,1,700.0,0.0014285714285714286,0.14285714285714285
Savannah,GA,31405.0,6,29630.0,0.00020249746878164024,0.020249746878164023
Savannah,GA,31406.0,3,28030.0,0.00010702818408847663,0.010702818408847663
Savannah,GA,31419.0,1,44960.0,2.224199288256228e-05,0.002224199288256228
Brunswick,GA,31520.0,1,16410.0,6.093845216331505e-05,0.0060938452163315044
Saint Simons Island,GA,31522.0,1,15890.0,6.293266205160478e-05,0.0062932662051604785
St Simons Island,GA,31522.0,1,15890.0,6.293266205160478e-05,0.0062932662051604785
Valdosta,GA,31602.0,3,26760.0,0.00011210762331838565,0.011210762331838564
Albany,GA,31701.0,1,12820.0,7.800312012480499e-05,0.0078003120124804995
Albany,GA,31707.0,2,19000.0,0.00010526315789473685,0.010526315789473684
Thomasville,GA,31792.0,3,18570.0,0.00016155088852988692,0.01615508885298869
Columbus,GA,31904.0,4,26700.0,0.000149812734082397,0.0149812734082397
Columbus,GA,31905.0,1,10320.0,9.689922480620155e-05,0.009689922480620155
Lake City,FL,32025.0,1,15990.0,6.253908692933083e-05,0.006253908692933083
Orange Park,FL,32073.0,6,38490.0,0.0001558846453624318,0.01558846453624318
Ponte Vedra,FL,32082.0,1,30150.0,3.316749585406302e-05,0.003316749585406302
Ponte Vedra Beach,FL,32082.0,2,30150.0,6.633499170812604e-05,0.006633499170812604
Saint Augustine,FL,32084.0,1,29430.0,3.397893306150187e-05,0.0033978933061501867
St Augustine,FL,32084.0,3,29430.0,0.00010193679918450561,0.010193679918450561
St Augustine,FL,32095.0,1,18490.0,5.4083288263926445e-05,0.005408328826392645
Daytona Beach,FL,32114.0,1,22730.0,4.399472063352398e-05,0.004399472063352398
Port Orange,FL,32127.0,2,25700.0,7.782101167315176e-05,0.007782101167315175
Palm Coast,FL,32137.0,2,43610.0,4.586104104563174e-05,0.004586104104563174
Lady Lake,FL,32159.0,2,25090.0,7.971303308090873e-05,0.007971303308090873
The Villages,FL,32162.0,5,47200.0,0.0001059322033898305,0.01059322033898305
The Villages,FL,32163.0,2,0.0,inf,inf
New Smyrna Beach,FL,32168.0,1,27000.0,3.7037037037037037e-05,0.003703703703703704
Ormond Beach,FL,32174.0,11,47760.0,0.0002303182579564489,0.02303182579564489
Jacksonville,FL,32204.0,8,6490.0,0.0012326656394453005,0.12326656394453005
Jacksonville,FL,32207.0,1,31250.0,3.2e-05,0.0031999999999999997
Jacksonville,FL,32216.0,7,35370.0,0.00019790783149561776,0.019790783149561775
Jacksonville,FL,32217.0,2,17410.0,0.00011487650775416428,0.011487650775416428
Jacksonville,FL,32224.0,15,34350.0,0.0004366812227074236,0.043668122270742356
Jacksonville,FL,32225.0,1,52950.0,1.8885741265344665e-05,0.0018885741265344666
Atlantic Beach,FL,32233.0,1,21210.0,4.714757190004715e-05,0.004714757190004715
Jacksonville,FL,32246.0,1,50940.0,1.9630938358853554e-05,0.0019630938358853552
Jacksonville Beach,FL,32250.0,6,25930.0,0.00023139220979560355,0.023139220979560355
Jacksonville,FL,32256.0,2,48920.0,4.088307440719542e-05,0.004088307440719542
Jacksonville,FL,32257.0,1,36020.0,2.77623542476402e-05,0.00277623542476402
Jacksonville,FL,32258.0,1,35010.0,2.8563267637817765e-05,0.0028563267637817767
Saint Johns,FL,32259.0,1,65720.0,1.5216068167985393e-05,0.0015216068167985392
St Johns,FL,32259.0,1,65720.0,1.5216068167985393e-05,0.0015216068167985392
St. Johns,FL,32259.0,1,65720.0,1.5216068167985393e-05,0.0015216068167985392
Tallahassee,FL,32308.0,14,20020.0,0.0006993006993006993,0.06993006993006994
Tallahassee,FL,32312.0,2,33370.0,5.993407252022775e-05,0.005993407252022775
Panama City,FL,32405.0,8,24700.0,0.00032388663967611336,0.032388663967611336
Panama City Beach,FL,32407.0,1,12710.0,7.867820613690008e-05,0.007867820613690008
Pensacola,FL,32502.0,1,3260.0,0.00030674846625766873,0.030674846625766874
Pensacola,FL,32503.0,6,25850.0,0.0002321083172147002,0.02321083172147002
Pensacola,FL,32504.0,3,19330.0,0.00015519917227108123,0.015519917227108123
Pensacola,FL,32514.0,3,32750.0,9.16030534351145e-05,0.009160305343511449
Crestview,FL,32536.0,1,28970.0,3.451846738004832e-05,0.0034518467380048323
Eglin Afb,FL,32542.0,1,3370.0,0.0002967359050445104,0.029673590504451036
Fort Walton Beach,FL,32547.0,4,29680.0,0.00013477088948787063,0.013477088948787063
Miramar Beach,FL,32550.0,3,7620.0,0.0003937007874015748,0.03937007874015748
Gulf Breeze,FL,32561.0,2,8490.0,0.00023557126030624264,0.023557126030624265
Navarre,FL,32566.0,1,41770.0,2.3940627244433803e-05,0.0023940627244433805
Pensacola,FL,32570.0,1,30060.0,3.32667997338656e-05,0.00332667997338656
Niceville,FL,32578.0,3,33580.0,8.933889219773674e-05,0.008933889219773674
Shalimar,FL,32579.0,1,9880.0,0.00010121457489878542,0.010121457489878543
Gainesville,FL,32606.0,3,21360.0,0.0001404494382022472,0.01404494382022472
Gainesville,FL,32607.0,6,22630.0,0.0002651347768448962,0.02651347768448962
Gainesville,FL,32608.0,2,37480.0,5.336179295624333e-05,0.005336179295624333
Gainesville,FL,32610.0,7,18.0,0.3888888888888889,38.88888888888889
Newberry,FL,32669.0,1,15960.0,6.265664160401002e-05,0.006265664160401002
Altamonte Springs,FL,32701.0,4,19900.0,0.00020100502512562814,0.020100502512562814
Debary,FL,32713.0,3,20830.0,0.0001440230436869899,0.014402304368698991
Deland,FL,32720.0,2,27500.0,7.272727272727273e-05,0.007272727272727273
Heathrow,FL,32746.0,2,42130.0,4.747211013529551e-05,0.004747211013529551
Lake Mary,FL,32746.0,2,42130.0,4.747211013529551e-05,0.004747211013529551
Longwood,FL,32750.0,4,22960.0,0.00017421602787456446,0.017421602787456445
Maitland,FL,32751.0,5,20620.0,0.00024248302618816683,0.024248302618816685
Mount Dora,FL,32757.0,4,25660.0,0.0001558846453624318,0.01558846453624318
Orange City,FL,32763.0,1,20990.0,4.7641734159123394e-05,0.004764173415912339
Oviedo,FL,32765.0,4,57030.0,7.013852358407856e-05,0.007013852358407856
Winter Park,FL,32789.0,1,22370.0,4.470272686633885e-05,0.004470272686633884
Winter Park,FL,32792.0,2,42520.0,4.7036688617121355e-05,0.004703668861712135
Titusville,FL,32796.0,1,17620.0,5.675368898978434e-05,0.0056753688989784334
Orlando,FL,32801.0,1,13150.0,7.604562737642586e-05,0.0076045627376425855
Orlando,FL,32804.0,1,16910.0,5.913660555884092e-05,0.0059136605558840925
Orlando,FL,32806.0,4,23100.0,0.00017316017316017316,0.017316017316017316
Orlando,FL,32819.0,8,28810.0,0.00027768136063866715,0.027768136063866716
Orlando,FL,32827.0,2,18390.0,0.0001087547580206634,0.010875475802066341
Orlando,FL,32828.0,1,61480.0,1.6265452179570593e-05,0.0016265452179570592
Orlando,FL,32835.0,2,38080.0,5.252100840336135e-05,0.005252100840336135
Orlando,FL,32837.0,1,51310.0,1.9489378288832587e-05,0.0019489378288832587
Melbourne,FL,32901.0,6,18880.0,0.0003177966101694915,0.03177966101694915
West Melbourne,FL,32904.0,1,33590.0,2.9770765108663293e-05,0.002977076510866329
Palm Bay,FL,32905.0,2,20650.0,9.685230024213075e-05,0.009685230024213074
Palm Bay,FL,32907.0,1,40230.0,2.485707183693761e-05,0.002485707183693761
Cocoa Beach,FL,32931.0,1,11850.0,8.438818565400843e-05,0.008438818565400843
Melbourne,FL,32935.0,1,35020.0,2.8555111364934324e-05,0.0028555111364934323
Melbourne,FL,32940.0,6,45770.0,0.00013109023377758358,0.013109023377758357
Viera,FL,32940.0,1,45770.0,2.1848372296263928e-05,0.002184837229626393
Merritt Island,FL,32953.0,1,21620.0,4.625346901017576e-05,0.004625346901017576
Rockledge,FL,32955.0,4,37230.0,0.00010744023636852001,0.010744023636852002
Sebastian,FL,32958.0,1,25230.0,3.963535473642489e-05,0.003963535473642489
Vero Beach,FL,32960.0,8,17000.0,0.00047058823529411766,0.047058823529411764
Hallandale Beach,FL,33009.0,3,35300.0,8.498583569405099e-05,0.008498583569405098
Hialeah,FL,33013.0,1,28310.0,3.532320734722713e-05,0.003532320734722713
Hollywood,FL,33021.0,10,43040.0,0.00023234200743494423,0.023234200743494422
Pembroke Pines,FL,33024.0,4,68120.0,5.871990604815032e-05,0.005871990604815032
Miramar,FL,33027.0,6,57700.0,0.00010398613518197574,0.010398613518197574
Pembroke Pines,FL,33027.0,1,57700.0,1.733102253032929e-05,0.001733102253032929
Pembroke Pines,FL,33028.0,4,26590.0,0.00015043249341857841,0.015043249341857842
Miramar,FL,33029.0,2,44920.0,4.452359750667854e-05,0.004452359750667854
Pembroke Pines,FL,33029.0,1,44920.0,2.226179875333927e-05,0.002226179875333927
Homestead,FL,33033.0,1,59240.0,1.688048615800135e-05,0.001688048615800135
Key West,FL,33040.0,1,29720.0,3.364737550471063e-05,0.003364737550471063
Pompano Beach,FL,33062.0,1,20510.0,4.8756704046806435e-05,0.0048756704046806435
Margate,FL,33063.0,4,49580.0,8.067769261799113e-05,0.008067769261799113
Pompano Beach,FL,33064.0,2,51570.0,3.8782237735117314e-05,0.0038782237735117313
Coral Springs,FL,33065.0,9,52150.0,0.0001725790987535954,0.01725790987535954
Coral Springs,FL,33071.0,2,37520.0,5.3304904051172706e-05,0.005330490405117271
Miami,FL,33101.0,4,1259.0,0.003177124702144559,0.3177124702144559
Miami,FL,33125.0,9,42080.0,0.00021387832699619773,0.021387832699619774
Miami,FL,33126.0,1,40940.0,2.442598925256473e-05,0.002442598925256473
Coconut Grove,FL,33133.0,1,29000.0,3.4482758620689657e-05,0.0034482758620689655
Miami,FL,33133.0,8,29000.0,0.00027586206896551725,0.027586206896551724
Coral Gables,FL,33134.0,5,35150.0,0.0001422475106685633,0.014224751066856332
Miami,FL,33136.0,15,11670.0,0.0012853470437017994,0.12853470437017994
Miami,FL,33137.0,2,20820.0,9.606147934678194e-05,0.009606147934678195
Miami,FL,33138.0,1,23240.0,4.302925989672978e-05,0.004302925989672978
Miami Beach,FL,33139.0,5,27320.0,0.00018301610541727673,0.018301610541727673
Miami Beach,FL,33140.0,10,17000.0,0.000588235294117647,0.0588235294117647
Coral Gables,FL,33143.0,1,27350.0,3.656307129798903e-05,0.0036563071297989035
Miami,FL,33143.0,1,27350.0,3.656307129798903e-05,0.0036563071297989035
South Miami,FL,33143.0,7,27350.0,0.00025594149908592323,0.025594149908592323
Coral Gables,FL,33146.0,5,10670.0,0.00046860356138706655,0.046860356138706656
Key Biscayne,FL,33149.0,1,12070.0,8.285004142502072e-05,0.008285004142502071
Bay Harbor Islands,FL,33154.0,4,12990.0,0.00030792917628945344,0.030792917628945343
Miami,FL,33155.0,2,40170.0,4.978839930296241e-05,0.004978839930296241
Miami,FL,33156.0,5,30440.0,0.000164257555847569,0.0164257555847569
Pinecrest,FL,33156.0,3,30440.0,9.855453350854139e-05,0.00985545335085414
Aventura,FL,33160.0,2,36970.0,5.409791723018664e-05,0.005409791723018664
North Miami Beach,FL,33162.0,3,40700.0,7.371007371007371e-05,0.007371007371007371
Doral,FL,33166.0,1,25100.0,3.9840637450199205e-05,0.00398406374501992
Miami,FL,33173.0,7,29560.0,0.00023680649526387009,0.02368064952638701
Miami,FL,33175.0,2,49930.0,4.005607850991388e-05,0.004005607850991388
Miami,FL,33176.0,5,46550.0,0.00010741138560687433,0.010741138560687433
Miami,FL,33179.0,1,40670.0,2.4588148512417014e-05,0.0024588148512417014
North Miami Beach,FL,33179.0,1,40670.0,2.4588148512417014e-05,0.0024588148512417014
Aventura,FL,33180.0,9,29590.0,0.0003041568097330179,0.030415680973301794
North Miami,FL,33181.0,2,16210.0,0.00012338062924120913,0.012338062924120914
